ITINERA S.R.L. CONSORTILE - CENTRO INTERNAZIONALE DI STUDI TURISTICI,75,6246,456,medium,11/13/2009,11,13,200
LEADER SIENA SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA (OD ANCHE IN FORMA ABBREVAITA LEADER SIENA SOC. CONS. A R.L. ED IN SIGLA LEADER SIENA S,76,6322,455,medium,10/22/2009,10,22,200
SOCIETA' IMMOBILIARE NUOVE TERME DI CASTELLAMMARE DI STABIA S.P.A. ABBREVIATA S.I.N.T. S.P.A.,11,7809,453,low,11/2/2009,11,2,200
CONSORZIO INTERCOMUNALE FOGNATURA SINISTRA PIAVE,11,8709,453,low,11/2/2009,11,2,200
GESTIPORT S.P.A.,79,5962,451,375030,medium,10/26/2009,10,26,200
FONDAZIONE FOCUS ( dal 2008 ),80,9095,450,medium,10/30/2009,10,30,200
CENTRO PER TRANSIZIONI AL LAVORO E NEL LAVORO S.R.L.,81,1483,450,medium,6/15/2009,6,15,200
SFIDE,82,9379,447,medium,3/18/2010,3,18,201
CONSORZIO ELETTRICO MEDEGHINI E CONSOCIATI,83,8546,446,medium,8/28/2009,8,28,200
NOVELLARA SERVIZI S.R.L.,11,6977,445,low,11/2/2009,11,2,200
FONDAZIONE ARTEA,85,8491,444,medium,11/1/2009,11,1,200
EVENTI CULTURALI S.R.L.,11,5425,444,low,11/2/2009,11,2,200
CONSIGLIO DI BACINO VENEZIA AMBIENTE,87,8693,444,medium,10/15/2009,10,15,200
AGENZIA ENERGETICA DELLA PROVINCIA DI MASSA CARRARA S.R.L. (EAMS),88,202,443,medium,11/4/2009,11,4,200
CONSORZIO PER LO SMALTIMENTO DEI RIFIUTI SOLIDI URBANI ENTE DI BACINO PADOVA 2,89,8641,443,medium,11/1/2008,11,1,200
MONTAGNA LEADER s.c. a r.l. - Maniago ( dal 2008 ),90,8819,442,medium,8/28/2009,8,28,200
ERACLEA PATRIMONIO E SERVIZI S.R.L.,91,5386,441,medium,10/26/2009,10,26,200
CENTRO SERVIZI MARMO SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA PER BREVITA' CENTRO SERVIZI MARMO S.C. A R.L.,92,1502,440,medium,3/6/2009,3,6,200
CONSORZIO DI SPERIMENTAZIONE  DIVULGAZIONE E APPLICAZIONE DI BIOTECNICHE INNOVATIVE (CONSDABI),93,4985,440,medium,10/22/2008,10,22,200
ATO 1 Autorità d'ambito Gestione Unitaria dei Rifiuti,94,9565,440,medium,10/26/2009,10,26,200
A.A.S.T. Cava dei Tirreni (SA),95,9404,437,medium,11/8/2009,11,8,200
SOCIETA' TURISMO AREA IMOLESE - SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA,96,7888,436,medium,11/13/2009,11,13,200
CONSORZIO FITOSANITARIO PROVINCIALE DI PIACENZA,97,9005,435,medium,11/5/2009,11,5,200
FONDAZIONE PER RECUPERO E VALORIZZAZIONE DELLA MEMORIA STORICA DEL CAMPO DI FOSSOLI,98,9093,434,medium,7/16/2009,7,16,200
Consorzio del Cedro,99,9593,433,medium,5/1/2008,5,1,200
CONSORZIO PER LA GESTIONE DEL DEMANIO CIVICO ED ESERCIZIO DEGLI USI CIVICI DI ROTZO-S.PIETRO E PEDESCALA,100,8687,429,medium,3/18/2010,3,18,201
ECOLEGNO BERGAMASCA SRL,11,5293,428,low,11/2/2009,11,2,200
ATO 1 - Aquilano,102,9330,427,medium,10/13/2009,10,13,200
GESTIONE RISORSE ALIEUTICHE LAGUNARI SOCIETA' CONSORTILE A RESPON SABILITA' LIMITATA CON SIGLA G.R.A.L. S.C. A R.L.,103,5943,425,medium,9/1/2008,9,1,200
FONDAZIONE ACCADEMIA DELLA MONTAGNA,11,9894,425,low,11/2/2009,11,2,200
IRVIT Istituto regionale per le Ville Tuscolane,11,9254,425,low,11/2/2009,11,2,200
UNIONE REGIONALE DELLE CAMERE DI COMMERCIO  IND.  ARTIG.  E AGRICOLTURA DELLA SARDEGNA,106,9820,424,medium,9/1/2008,9,1,200
A.A.C.S.T. Capri (NA),107,9403,424,medium,11/1/2008,11,1,200
METAPONTUM AGROBIOS - S.R.L. IN LIQUIDAZIONE,108,6494,422,medium,11/5/2009,11,5,200
MATILDE DI CANOSSA SOCIETA' A RESPONSABILITA' LIMITATA,109,6456,421,medium,10/30/2009,10,30,200
FONDAZIONE CENTRO STUDI  TIZIANO E CADORE,110,8759,420,medium,1/1/2009,1,1,200
La Spezia Euroinformazione Promozione e Sviluppo,111,8963,415,medium,9/1/2008,9,1,200
Azienda Speciale  Riviera dei Fiori  (in C.C.I.A.A. di IM per il 1998),11,8974,413,low,11/2/2009,11,2,200
FARMACIA COMUNALE DI RUTINO S.P.A.,11,5487,413,low,11/2/2009,11,2,200
Associazione dei Consorzi di bonifica della Regione FVG - Udine,114,8821,412,medium,8/31/2009,8,31,200
FAV - FORMAZIONE ALTO VICENTINO SOCIETA' CONSORTILE A R.L. IN SIGLA FAV S.C. A R.L.,115,5563,409,medium,7/1/2008,7,1,200
Consorzio intercomunale Tindari-Nebrodi ,116,9729,408,medium,5/1/2008,5,1,200
G.A.L. LOCRIDE - SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA,117,5822,408,medium,8/1/2008,8,1,200
SIGMA INVESTIMENTI INIZIATIVE INDUSTRIALI S.P.A. SIGMA INVEST S.P.A. - IN LIQUIDAZIONE,11,7663,408,low,11/2/2009,11,2,200
VERDENERGIA E.S.C.O. S.R.L.,119,8394,405,medium,5/11/2009,5,11,200
Parco Naturale Regionale  Costa Otranto - Santa Maria di Leuca e Bosco di Tricase ,120,9521,405,medium,7/1/2008,7,1,200
Azienda speciale Genova Qualità,121,8972,404,medium,5/5/2009,5,5,200
GAL ALTA MARMILLA E MARMILLA SOCIETA' CONSORTILE A R.L. DENOMINAZIONE ABBREVIATA: GAL MARMILLA SOCIETA' CONSORTILE A R.L.,122,5842,403,medium,11/16/2009,11,16,200
FILM COMMISSION REGIONE CAMPANIA S.R.L.,123,5654,402,medium,5/1/2008,5,1,200
SOGGETTO INTERMEDIARIO LOCALE APPENNINO CENTRALE SOCIETA' CONSORTILE A R.L.,124,7902,399,medium,9/1/2008,9,1,200
GAL SULCIS IGLESIENTE  CAPOTERRA E CAMPIDANO DI CAGLIARI S.C.A.R.L.,125,5850,398,medium,3/1/2008,3,1,200
CONSORZIO FITOSANITARIO PROVINCIALE DI PARMA,126,9006,397,medium,3/11/2009,3,11,200
CONSORZIO APPENNINO ARETINO SOCIETA' CONSORTILE A R.L.,127,4947,397,medium,11/7/2009,11,7,200
EXPO PIEMONTE S.P.A.,128,5430,395,medium,11/11/2009,11,11,200
CENTRO DI SPERIMENTAZIONE PER IL VIVAISMO CE.SPE.VI. S.R.L.,129,1460,395,medium,5/5/2009,5,5,200
CORERAS Palermo,130,9706,394,medium,7/1/2008,7,1,200
LIDO DI RIVA DEL GARDA S.R.L. - SOCIETA' DI PARTECIPAZIONI,131,6353,393,medium,5/1/2008,5,1,200
CO.AR.GE Scarl-cooperativa artigiana di garanzia della Provincia di Genova,132,1591,393,medium,11/10/2009,11,10,200
PARCO SCIENTIFICO E TECNOLOGICO DI VERONA SOCIETA' A RESPONSABILITA' LIMITATA,133,7077,390,medium,7/1/2008,7,1,200
AGENZIA DI SVILUPPO DELL'AREA METROPOLITANA DI NAPOLI SPA,134,199,389,medium,4/25/2009,4,25,200
VICENZA LOGISTIC CITY CENTER S.R.L. - IN SIGLA VELOCE,135,8414,388,medium,11/1/2008,11,1,200
COMPAGNIA DEI LEPINI SOCIETA' CONSORTILE PER AZIONI IN SIGLA COMPAGNIA DEI LEPINI S.C.P.A.,136,1628,388,medium,10/26/2009,10,26,200
ROVIGO EXPO' S.P.A. IN LIQUIDAZIONE,137,7414,387,medium,3/1/2008,3,1,200
VALMALENCO SERVIZI S.P.A. IN LIQUIDAZIONE,138,8368,387,medium,11/13/2009,11,13,200
CONSORZIO CASA PROTETTA  DOTTOR ELLENIO SILVA ,139,9022,384,medium,7/1/2008,7,1,200
Stazione Sperimentale di Granicoltura per la Sicilia,140,9665,383,medium,11/10/2009,11,10,200
TERME VAL RENDENA SOCIETA' PER AZIONI,141,8066,382,medium,11/3/2009,11,3,200
SO.GE.CA. S.R.L.,142,7710,380,medium,8/27/2009,8,27,200
S.M.A.T. SOCIETA' CONSORTILE A R. L.,143,7465,377,medium,10/10/2009,10,10,200
IMPIANTI SPORTIVI AGORDINI - SOCIETA' SPORTIVA DILETTANTISTICA A R.L.,144,6097,377,medium,4/8/2010,4,8,201
Consorzio intercomunale Malsapello,145,8858,376,medium,11/3/2009,11,3,200
Consorzio Forestale Alto Noce e Rabbies - Terzolas,146,9864,376,medium,11/18/2009,11,18,200
Consorzio per la Ricerca Applicata in Agricoltura,147,9423,374,medium,10/9/2009,10,9,200
CONSORZIO BIM PIAVE DI VENEZIA,148,8663,373,medium,1/1/2009,1,1,200
S.I.T. VALLEE' SOC. CONS. A R.L.,11,7459,373,low,11/2/2009,11,2,200
AGENZIA LOCALE DI SVILUPPO DELLA VALLE DEL SARNO PATTO DELL'AGRO SOCIETA' PER AZIONI,150,207,373,medium,11/1/2008,11,1,200
FONDAZIONE  FIORONI,151,8758,372,medium,1/21/2010,1,21,201
BASSO LAMBRO IMPIANTI S.P.A.,152,1027,372,medium,7/18/2009,7,18,200
SCUOLA DI VELA S. TERESA - S.R.L.,153,7552,370,medium,3/1/2008,3,1,200
ATO 2 - Marsicano,11,9332,370,low,11/2/2009,11,2,200
AMATUR S.R.L.,155,318,369,high,1/15/2009,1,15,200
CENTRO DI RIFERIMENTO PER L'AGRICOLTURA BIOLOGICA - SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA IN LIQUIDAZIONE,156,1459,368,high,7/10/2009,7,10,200
PROGETTO MAGNA GRAECIA S.R.L.,157,7222,368,high,10/22/2009,10,22,200
LEADER CONSULTING Scrl - Barcis,158,8816,367,high,9/8/2009,9,8,200
VIGONZA SVILUPPO S.P.A.,159,8424,366,high,11/1/2008,11,1,200
TRUENTUM S.R.L.  IN LIQUIDAZIONE,160,8147,364,high,11/5/2009,11,5,200
ALESA - SOCIETA' A RESPONSABILITA' LIMITATA,161,283,363,high,1/1/2008,1,1,200
TORINO OVEST PRODUCE S.R.L. IN LIQUIDAZIONE,162,8106,361,high,3/1/2008,3,1,200
GRUPPO AZIONE LOCALE VALLE DEL CRATI S.C. A R.L.,163,5988,359,high,7/1/2008,7,1,200
GRUPPO DI AZIONE LOCALE CONSORZIO SVILUPPO LUNIGIANA LEADER IN SIGLA: GAL CONSORZIO LUNIGIANA,164,5995,357,high,12/1/2008,12,1,200
URBANIA S.P.A.,165,8335,352,high,11/1/2008,11,1,200
CONSORZIO BIM LIVENZA DI TREVISO,11,8661,351,low,11/2/2009,11,2,200
SOCIETA' MULTISERVIZI ARBOREA S.R.L.,167,7834,351,high,5/1/2008,5,1,200
CO.GE.LO.R. - COMPAGNIA GESTIONE LOCALI RICREATIVI S.R.L.,168,1592,351,high,11/18/2009,11,18,200
ISTITUO CIMBRO - KULTUR INSTITUT LUSERN,11,9845,351,low,11/2/2009,11,2,200
RIO RIAZZONE S.P.A.,170,7387,349,high,10/12/2009,10,12,200
PATRIMONIO TERRANUOVA BRACCIOLINI S.R.L. IN LIQUIDAZIONE,171,7099,348,high,5/1/2008,5,1,200
GE.PA. SIRMIONE S.R.L.,172,5876,345,high,1/4/2010,1,4,201
Fondazione ODDI ex Palazzo Oddo,173,8987,344,high,11/19/2009,11,19,200
CASTIGLIONI INNOVA S.R.L.,174,1408,344,high,5/22/2009,5,22,200
FAVENTIA SALES S.P.A.,175,5564,343,high,9/3/2009,9,3,200
MACELLO VALLE ISARCO S.R.L. % SCHLACHTHOF EISACKTAL GMBH,11,6403,341,low,11/2/2009,11,2,200
COSEV IMPIANTI S.P.A,177,5169,341,high,11/1/2009,11,1,200
Consorzio Isole dei Ciclopi,178,9727,340,high,2/4/2010,2,4,201
DOMUS ACQUA S.R.L,179,5257,339,high,10/29/2009,10,29,200
A.A.C.S.T. Castellammare di Stabia (NA),180,9413,338,high,10/19/2009,10,19,200
ENTE MANIFESTAZIONI S.R.L.,181,5369,336,high,11/14/2009,11,14,200
FONDAZIONE  TEATRO CIVICO,182,8757,335,high,9/1/2008,9,1,200
C.C.T.A. - CENTRO CAMPANO TECNOLOGIE E AMBIENTE S.R.L.,183,1132,333,high,9/1/2009,9,1,200
ROCCA DI MONSELICE S.R.L.,184,7400,333,high,5/15/2008,5,15,200
THEMIS - SCUOLA PER LA PUBBLICA AMMINISTRAZIONE - SOCIETA' A RESPONSABILITA' LIMITATA,11,8091,333,low,11/2/2009,11,2,200
Consorzio universitario di geofisica (CUNISPE),186,8855,331,high,5/1/2008,5,1,200
SORIANO MULTISERVIZI S.R.L.,187,7915,330,high,3/1/2008,3,1,200
Consorzio Bacino Imbrifero Montano del Trebbia,11,8866,329,low,11/2/2009,11,2,200
EUROPA PARK S.R.L.,189,5420,329,high,3/1/2008,3,1,200
CONSORZIO VOLONTARIO TRA COMUNI PER LA REALIZZAZIONE DI UNA STRUTTURA POLIFUNZIONALE PER NON AUTOSUFFICIENTI,190,8692,328,high,11/3/2009,11,3,200
SOCIETA' CONSORTILE ROCCA DI CERERE A R.L. PIU' BREVEMENTE ROCCA DI CERERE SOC. CONS. A R.L.,191,7752,328,high,5/1/2009,5,1,200
DAVERIO SERVIZI S.R.L.,192,5217,326,high,11/3/2009,11,3,200
A.C. CUNEO SERVIZI S.R.L.,193,22,325,high,11/1/2008,11,1,200
ISTITUZIONE VILLA SMERALDI - S.MARINO DI BENTIVOGLIO (BO),194,9118,322,high,9/1/2008,9,1,200
ABBONDANZA MULTISERVIZI S.R.L. UNIPERSONALE,195,95,321,high,9/17/2009,9,17,200
FUNIVIA DEL COLLE S.R.L. % KOHLERERBAHN G.M.B.H.,196,5803,321,high,9/1/2008,9,1,200
SANT'ANDREA SERVIZI S.R.L.,197,7528,320,high,11/19/2009,11,19,200
CENTRO DI RICERCA ED ALTA FORMAZIONE PER IL RISCHIO IDROGEOLOGICO E LA GESTIONE DELLE RISORSE IDRICHE - LABORATORIO ALT,198,1456,320,high,3/19/2008,3,19,200
CONSORZIO PER IL RECUPERO  LA FORNACE DI ASOLO ,11,8686,318,low,11/2/2009,11,2,200
IPL Istituto per la promozione dei lavoratori (Amministrazione separata della provincia),200,9902,318,high,4/20/2009,4,20,200
Consorzio Acquedotti Perugia s.r.l.,201,9187,316,high,11/20/2009,11,20,200
TERME DI EQUI S.P.A.,202,8050,316,high,8/22/2009,8,22,200
Agenzia Regionale Molise Lavoro,203,9369,315,high,5/1/2008,5,1,200
CETARA SERVIZI E SVILUPPO UNIPERSONALE SOCIETA' A RESPONSABILITA'LIMITATA+ IN FORMA ABBREV,204,1530,313,high,11/12/2009,11,12,200
ACQUEDOTTO DI BORGOMANERO  GOZZANO E UNITI S.P.A.,205,142,312,high,1/4/2010,1,4,201
CONSORZIO VERONA ACCADEMIA PER L'OPERA ITALIANA,206,8703,311,high,10/20/2009,10,20,200
I.L.S.A.T. - INTEGRAZIONE LOGISTICA SERVIZI ASSISTENZA TECNOLOGICA - SOCIETA' PER AZIONI (IN SIGLA I.L.S.A.T. - S.P.A. ),207,6047,311,high,10/21/2009,10,21,200
ACQUEDOTTO MONFERRATO - SOCIETA' PER AZIONI,208,146,309,high,9/1/2008,9,1,200
GAL Ogliastra,209,9791,309,high,10/8/2008,10,8,200
TERRASINI SERVIZI S.P.A. IN LIQUIDAZIONE,11,8074,308,low,11/2/2009,11,2,200
VIADANA SVILUPPO S.P.A.,211,8407,308,high,8/28/2009,8,28,200
CITTA' DEL FARE - AGENZIA LOCALE DI SVILUPPO DEI COMUNI A NORD -EST DI NAPOLI - SOCIETA' CONSORTILE PER AZIONI E CON DENOMINAZIONE ABBREVIATA CITTA' DEL FARE,212,1559,308,high,9/1/2008,9,1,200
POLO INNOVAZIONE STRATEGICA S.R.L.  IN BREVE ANCHE POLINS S.R.L.,213,7172,306,high,11/1/2008,11,1,200
Il GIARDINO DI ARCHIMEDE- Un museo per la Matematica,214,9156,306,high,10/1/2008,10,1,200
GRUPPO DI AZIONE LOCALE SILA GRECA - BASSO JONIO COSENTINO - AGENZIA DI SVILUPPO - SOCIETA' COOPERATIVA,215,6000,304,high,11/20/2009,11,20,200
CENTRO SERVIZI VILLA CORVINI DI PARABIAGO - SOCIETA' CONSORTILE ARESPONSABILITA' LIMITATA,216,1507,304,high,10/1/2008,10,1,200
Consorzio di Vigilanza Boschiva Castello Tesino,217,9880,303,high,5/1/2008,5,1,200
EN.FOR. SOCIETA' A RESPONSABILITA' LIMITATA (O PIU' BREVEMENTE EN.FOR. S.R.L. SENZA VINCOLI GRAFICI),11,5328,303,low,11/2/2009,11,2,200
FARMACIA COMUNALE DI TOSSICIA S.R.L.,219,5492,301,high,11/4/2009,11,4,200
PESCANTINA SERVIZI SRL,220,7121,301,high,7/15/2009,7,15,200
CONSORZIO PARCO DEL RIO VALLONE,11,8550,300,low,11/2/2009,11,2,200
G.A.L. ATO MONTIFERRU - ATO BARIGADU - ATO SINIS - ATO GUILCIER - ATO PLANARGIA - ATO CAMPIDANO DI ORISTANO - TERRE SHARDANA - SOCIETA' CONSOR,222,5818,298,high,11/1/2008,11,1,200
ARES - Agenzia Regionale per l'Edilizia Sostenibile soc. a r.l. unipersonale - Maniago,223,8798,298,high,5/1/2008,5,1,200
IMMOBILIARE VILLA FIORITA - SOCIETA' A RESPONSABILITA' LIMITATA,224,6091,296,high,9/25/2009,9,25,200
PARCO AGRO-ALIMENTARE DI SAN DANIELE SOC. CONSORTILE A R.L.,225,7064,296,high,10/1/2008,10,1,200
ISTITUZIONE CEDOC - CENTRO PROVINCIALE DI DOCUMENTAZIONE,226,9059,295,high,12/1/2008,12,1,200
VILLASIMIUS S.R.L.,227,8433,294,high,11/18/2009,11,18,200
AGENZIA PER L'INNOVAZIONE NELL'AMMINISTRAZIONE E NEI SERVIZI PUBBLICI LOCALI S.R.L.,228,220,292,high,5/1/2008,5,1,200
CENTRO DI ECOLOGIA E CLIMATOLOGIA - OSSERVATORIO GEOFISICO SPERIMENTALE - SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA,229,1451,292,high,7/1/2008,7,1,200
A.A.S.T. Salerno (SA),11,9408,291,low,11/2/2009,11,2,200
PIATTAFORMA BISCOTTINO S.P.A.,11,7134,288,low,11/2/2009,11,2,200
Ente Autonomo Fiere Cosenza,232,9610,288,high,1/1/2009,1,1,200
GAL Logudoro Goceano,11,5847,287,low,11/2/2009,11,2,200
G.I.S.P S.P.A. SOCIETA' IN LIQUIDAZIONE,234,5832,287,high,7/1/2008,7,1,200
CONSORZIO PARCO BRUGHIERA BRIANTEA,235,8548,287,high,11/1/2008,11,1,200
BORSA IMMOBILIARE DI NAPOLI S.R.L. UNIPERSONALE,11,1080,286,low,11/2/2009,11,2,200
AZIENDA MULTISERVIZI IDRICI E AMBIENTALI SCRIVIA SOCIETA' PER AZIONI  SIGLABILE IN A.M.I.A.S. S.P.A.,11,787,285,low,11/2/2009,11,2,200
SKI COLLEGE VENETO S.R.L.,238,7697,285,high,10/1/2008,10,1,200
ISTITUTO PER IL MARKETING DEI PRODOTTI AGROALIMENTARI DEL PIEMONTE S.C.P.A.,11,6205,284,low,11/2/2009,11,2,200
Consorzio Forestale Media Val di Sole - Monclassico,240,9873,284,high,7/29/2009,7,29,200
Societa' consortile Matese per L'Occupazione P.A.,241,7749,283,high,11/20/2009,11,20,200
SISTEMA TURISTICO GOLFO DEI POETI  VAL DI MAGRA E VAL DI VARA S.C. A R.L.,242,7688,282,high,11/10/2008,11,10,200
Associazione Amici della Musica  FEDELE FENAROLI ,11,9348,281,low,11/2/2009,11,2,200
LENO SERVIZI S.R.L.,244,6335,276,high,11/1/2008,11,1,200
CONSORZIO DEL CHIESE DI 2° GRADO,245,8533,274,high,11/1/2008,11,1,200
RIVIERA DELLE PALME - SAN BENEDETTO DEL TRONTO SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA,246,7396,273,high,7/1/2009,7,1,200
ACQUEDOTTO DRAGONE IMPIANTI S.R.L.,11,143,273,low,11/2/2009,11,2,200
PRADA COSTABELLA S.R.L.,248,7203,272,high,1/4/2010,1,4,201
MERIS SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA IN LIQUIDAZIONE,249,6487,272,high,1/13/2010,1,13,201
MULTISERVICE LIMBARA S.R.L.,250,6922,270,high,2/1/2008,2,1,200
VILLANOVA SERVIZI S.R.L.,251,8431,270,high,6/17/2009,6,17,200
OSSERVATORIO LIGURE MARINO PER LA PESCA E L'AMBIENTE - SOCIETA' COOPERATIVA CONSORTILE,252,7036,269,high,11/18/2009,11,18,200
FUNIVIA MONTE DI MEZZOCORONA S.R.L.,253,5804,267,high,11/19/2009,11,19,200
GAL ALTO JONIO FEDERICO II SOCIETA' CONSORTILE A R.L.,254,5843,267,high,11/19/2009,11,19,200
CHIOGGIA ORTOMERCATO DEL VENETO SRL,255,1537,266,high,11/19/2009,11,19,200
Consorzio di Vigilanza Boschiva - Cavalese,11,9866,265,low,11/2/2009,11,2,200
PARCO FAUNISTICO DI SPORMAGGIORE S.R.L.,240,7069,264,high,7/29/2009,7,29,200
BORSALINO 2000 - CENTRO RIABILITATIVO - S.R.L. IN LIQUIDAZIONE,241,1081,263,high,11/20/2009,11,20,200
AGRICOM S.R.L.,242,253,263,high,11/10/2008,11,10,200
AGENZIA PROVINCIALE PER L'ENERGIA E PER L'AMBIENTE SOCIETA' CONSOR,11,231,262,low,11/2/2009,11,2,200
Consorzio di smaltimento delle acque di scarico Media Pusteria,244,9948,262,high,11/1/2008,11,1,200
AGENZIA PROVINCIALE PER L'ENERGIA DEL VERCELLESE E VALSESIA - CONSORZIO APEVV,245,8507,261,high,11/1/2008,11,1,200
SISTEMA TURISTICO LOCALE NORD SARDEGNA SOC. CONSORTILE A R.L.,246,7690,261,high,7/1/2009,7,1,200
Consorzio Lago di Chiauci,11,9381,261,low,11/2/2009,11,2,200
PISTOIA PROMUOVE SOC. CONS. A R.L.,248,7151,261,high,1/4/2010,1,4,201
POLO UNIVERSITARIO ARETINO - SOCIETA' CONSORTILE A R.L.,249,7175,260,high,1/13/2010,1,13,201
APEA RAIBANO SRL,250,418,260,high,2/1/2008,2,1,200
MERCOGLIANO SERVIZI SRL,251,6484,260,high,6/17/2009,6,17,200
A.T.I. (Ambito Territoriale Integrato) 1,252,9189,260,high,11/18/2009,11,18,200
Consorzio Vigilanza Boschiva Giudicarie Esteriori - Comano Terme,253,9869,259,high,11/19/2009,11,19,200
CANAVESE PROGETTI ENGINEERING S.R.L. IN LIQUIDAZIONE,254,1301,259,high,11/19/2009,11,19,200
Consorzio universitario del Friuli - Udine,255,8809,259,high,11/19/2009,11,19,200
SVILUPPO VARESE S.R.L.,11,7989,257,low,11/2/2009,11,2,200
LA FABBRICA S.R.L.,240,6273,257,high,7/29/2009,7,29,200
PELORITANI S.P.A.,241,7111,257,high,11/20/2009,11,20,200
AGENZIA RAPPR. NEGOZ.REGIONE SICILIANA,242,9634,257,high,11/10/2008,11,10,200
DISTRETTO DEL MOBILE LIVENZA SOCIETA' CONSORTILE A R.L. IN LIQUIDAZIONE,11,5247,257,low,11/2/2009,11,2,200
VIBO SVILUPPO S.P.A.,244,8413,256,high,11/1/2008,11,1,200
Consorzio B.I.M. del Piave - Tonadico,245,9857,256,high,11/1/2008,11,1,200
FARMACIA COMUNALE POLISTENESE S.R.L.,246,5506,255,high,7/1/2009,7,1,200
CONSORZIO PER GLI INSEDIAMENTI PRODUTTIVI DEL CANAVESE,11,8905,254,low,11/2/2009,11,2,200
PORTO DI BOSA S.P.A.,248,7190,254,high,1/4/2010,1,4,201
AGENZIA PER LO SVILUPPO DEL DISTRETTO INDUSTRIALE DEL COLTELLO - SOCIETA' CONSORTILE A R. L.,249,221,252,high,1/13/2010,1,13,201
CONSORZIO VALTIBERINA PRODUCE - C.V.P. - SOC. CONSORTILE A RESPONSABILITA' LIMITATA,250,5112,252,high,2/1/2008,2,1,200
Consorzio Forestale Fondo,251,9878,251,high,6/17/2009,6,17,200
CONSORZIO DI PROMOZIONE DEL CENTRO STORICO,252,9034,251,high,11/18/2009,11,18,200
DITEDI - DISTRETTO INDUSTRIALE DELLE TECNOLOGIE DIGITALI S.C.A R.L.,253,5251,250,high,11/19/2009,11,19,200
IMEBEP SOCIETA' PER AZIONI OPPURE: IMEBEP S.P.A.,254,6086,250,high,11/19/2009,11,19,200
PALARICCIONE S.P.A.,255,7050,249,high,11/19/2009,11,19,200
Consorzio di Ripopolamento Ittico Villafranca - Pace del Mela,11,9728,247,low,11/2/2009,11,2,200
Consorzio Vigilanza Boschiva Pergine,240,9875,246,high,7/29/2009,7,29,200
Agenzia Regionale per le Relazioni Sindacali,241,8501,246,high,11/20/2009,11,20,200
PORTO DI MAIORI S.P.A. IN LIQUIDAZIONE,242,7193,245,high,11/10/2008,11,10,200
FIUMICINO SERVIZI - SOCIETA' PER AZIONI IN LIQUIDAZIONE,11,5716,242,low,11/2/2009,11,2,200
UNIFABRIANO - SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA PER LA FORMAZIONE UNIVERSITARIA A FABRIANO IN LIQUIDAZIONE,244,8181,241,high,11/1/2008,11,1,200
MUSILE SERVIZI E PATRIMONIO S.R.L.,245,6941,241,high,11/1/2008,11,1,200
ISTITUZIONE PAOLO BORSELLINO - CREVALCORE (BO),246,9122,240,high,7/1/2009,7,1,200
MASOENERGIA S.R.L.,11,6453,240,low,11/2/2009,11,2,200
SISTEMA CILENTO-AGENZIA LOCALE DI SVILUPPO DEL CILENTO S.C.P.A.,248,7685,238,high,1/4/2010,1,4,201
Azienda Consortile Val Gardena - Castelrotto,249,9950,238,high,1/13/2010,1,13,201
MORENICA S.R.L.,250,6542,237,high,2/1/2008,2,1,200
DISTRETTO TECNOLOGICO NAVALE E NAUTICO DEL FRIULI VENEZIA GIULIA-DITENAVE - SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA IN FORMA ABBREVIATA,251,5249,236,high,6/17/2009,6,17,200
FONDAZIONE GUSTAV MAHLER,252,9965,235,high,11/18/2009,11,18,200
SISTEMA TURISTICO LOCALE TERRITORIALE GALLURA - COSTA SMERALDA S.P.A. - IN LIQUIDAZIONE,253,7692,234,high,11/19/2009,11,19,200
BEI PASSI S.R.L.,254,1031,234,high,11/19/2009,11,19,200
EUROLEADER Scrl - Tolmezzo,255,8815,234,high,11/19/2009,11,19,200
AZIENDA CONSORTILE SERVIZI VAL D'ARDA,11,9025,233,low,11/2/2009,11,2,200
Consorzio Bacino Imbrifero Montano dell'Entella,240,8861,232,high,7/29/2009,7,29,200
COMET S.C.R.L.,241,1621,232,high,11/20/2009,11,20,200
Fascia costiera tirrenico occidentale,242,9624,232,high,11/10/2008,11,10,200
LO SCALO S.R.L.,11,6372,230,low,11/2/2009,11,2,200
SCHIEVENIN ALTO TREVIGIANO S.R.L.,244,7543,230,high,11/1/2008,11,1,200
L'ISOLA DEI RENAI S.P.A.,245,6367,229,high,11/1/2008,11,1,200
CGA IDRICO S.R.L.,246,1531,228,high,7/1/2009,7,1,200
COVIGAS S.R.L.,11,5180,228,low,11/2/2009,11,2,200
CSR CONSORZIO SERVIZI RIFIUTI NOVESE TORTONESE ACQUESE OVADESE,248,8955,227,high,1/4/2010,1,4,201
Fondazione Scuola Medica Salernitana,249,9500,226,high,1/13/2010,1,13,201
PARMA TURISMI PER LA PROMOZIONE TURISTICA DELLA PROVINCIA DI PARMA SRL O PARMA TURISMI SRL,250,7086,226,high,2/1/2008,2,1,200
Forgea International,251,9790,225,high,6/17/2009,6,17,200
